0.141046
0.18087
0.215391
0.204826
0.209295
0.220875
0.227119
0.236318
0.249803
0.269386
0.293528
0.319144
0.346198
0.374675
0.404573
0.427205
0.449724
0.474549
0.501482
0.530388
0.558713
0.571938
0.574978
0.562913
0.564538
0.564011
0.567281
0.580379
0.592895
0.60639
0.614863
0.607155
0.607446
0.614952
0.623917
0.633668
0.645373
0.65564
0.664362
0.671546
0.674777
0.676511
0.677593
0.678343
0.67954
0.680441
0.681175
0.681851
0.678887
0.678708
0.679065
0.679846
0.680965
0.67936
0.681747
0.688679
0.69983
0.71251
0.725861
0.735495
0.746973
0.758018
0.768337
0.777753
0.786182
0.793612
0.800085
0.805679
0.810496
0.814645
0.818239
0.821384
0.827511
0.839688
0.83918
0.83641
0.835435
0.835977
0.837814
0.840626
0.842964
0.845979
0.849537
0.853528
0.85786
0.862459
0.867968
0.881009
0.899012
0.917958
0.936743
0.954521
0.972903
1.01462
1.06011
1.10521
1.14747
1.19502
1.24561
1.293
1.34376
1.40025
1.45505
1.50813
1.56117
1.62157
1.68082
1.71826
1.7508
1.7846
1.81956
1.85559
1.8926
1.93053
1.97426
2.02129
2.06958
2.11911
2.1698
2.47192
2.87582
3.29977
3.73379
3.96805
4.16228
4.32768
4.46503
4.54988
4.58798
4.619
4.64368
4.65544
4.66233
4.66721
4.6704
4.67219
4.67279
4.67241
4.67121
4.66932
4.66686
4.66393
4.68376
4.70013
4.71368
4.72495
4.73438
4.74231
4.74904
4.7548
4.75976
4.76457
4.76886
4.77267
4.77607
4.77919
4.78208
4.78479
4.78734
4.78927
4.79109
4.79291
4.79474
4.79657
4.79841
4.80026
4.80212
4.80381
4.80531
4.80667
4.80785
4.80938
4.81083
4.81218
4.81345
4.81469
4.81593
4.81718
4.81847
4.81981
4.82121
4.82268
4.82421
4.82581
4.82711
4.82615
4.82528
4.82448
4.82374
4.82306
4.82244
4.82186
4.82132
4.82083
4.82037
4.81948
4.81862
4.81781
4.81706
4.81636
4.8157
4.81508
4.8145
4.81396
4.81345
4.81297
4.81252
4.81215
4.80947
4.80948
4.80916
4.80858
4.80778
4.80729
4.80667
4.8059
4.80503
4.80339
4.80094
4.79844
4.79588
4.79328
4.79064
4.78798
4.78529
4.7826
4.7799
4.77721
4.77452
4.77184
4.76919
4.76655
4.76394
4.76136
4.75881
4.7563
4.7532
4.75011
4.74702
4.74397
4.74095
4.73798
4.73505
4.73217
4.72934
4.72657
4.72385
4.7208
4.71513
4.70736
4.69791
4.68763
4.67802
4.6673
4.65564
4.64325
4.63026
4.61683
4.60308
4.58915
4.57513
4.56111
4.54718
4.53341
4.51986
4.50657
4.49359
4.48096
4.46869
4.45681
4.44533
4.43426
4.4236
4.41336
4.40352
4.38003
4.34509
4.31168
4.27977
4.24936
4.22043
4.19293
4.16681
4.142
4.11846
4.09613
4.07495
4.05486
4.0358
4.01773
4.00058
3.98432
3.96887
3.95421
3.9403
3.92707
3.91449
3.90254
3.89117
3.88035
3.87005
3.86025
3.8509
3.842
3.83352
3.82544
3.81773
3.81036
3.80332
3.79659
3.79016
3.78403
3.77815
3.77254
3.76717
3.76203
3.75712
3.75242
3.74792
3.7436
3.73945
3.73548
3.73168
3.72803
3.72324
3.71852
3.71538
3.71269
3.71009
3.70755
3.70406
3.70057
3.69738
3.69445
3.69174
3.6901
3.68788
3.68558
3.68346
3.68148
3.67965
3.67793
3.67633
3.67482
3.6734
3.67207
3.67082
3.66965
3.66853
3.66747
3.66645
3.666
3.66564
3.66522
3.66429
3.66372
3.66282
3.66186
3.66094
3.66007
3.65927
3.6585
3.65776
3.65707
3.65642
3.6558
3.6552
3.65463
3.65409
3.65359
3.6531
3.65264
3.65219
3.65175
3.65133
3.65094
3.65055
3.65017
3.6498
3.64945
3.64912
3.64879
3.64848
3.64817
3.64788
3.64759
3.64732
3.64705
3.64679
3.64654
3.6463
3.64606
3.64582
3.64561
3.6454
3.64519
3.645
3.6448
3.64462
3.64442
3.64424
3.64406
3.64389
3.64372
3.64357
3.6434
3.64325
3.64311
3.64297
3.64283
3.64269
3.64257
3.64244
3.64231
3.64218
3.64206
3.64196
3.64186
3.64176
3.64165
3.64154
3.64145
3.64135
3.64125
3.64116
3.64107
3.64097
3.64089
3.64081
3.64074
3.64066
3.64059
3.64052
3.64045
3.64038
3.64031
3.64024
3.64018
3.64012
3.64007
3.64001
3.63995
3.63991
3.63985
3.63979
3.63975
3.6397
3.63965
3.6396
3.63955
3.63951
3.63948
3.63943
3.63939
3.63935
3.63932
3.6393
3.63927
3.63924
3.63919
3.63915
3.63912
3.63908
3.63906
3.63903
3.639
3.63898
3.63895
3.63893
3.6389
3.63888
3.63887
3.63885
3.63883
3.6388
3.63878
3.63876
3.63873
3.63871
3.63869
3.63868
3.63866
3.63864
3.63862
3.6386
3.63858
3.63856
3.63855
3.63853
3.63851
3.6385
3.63848
3.63847
3.63846
3.63845
3.63844
3.63844
3.63843
3.63843
3.63842
3.63842
3.63841
3.63841
3.6384
3.63839
3.63837
3.63836
3.63835
3.63832
3.63831
3.6383
3.63829
3.63827
3.63827
3.63826
3.63826
3.63825
3.63825
3.63824
3.63824
3.63823
3.63822
3.63821
3.6382
3.6382
3.63819
3.63818
3.63818
3.63818
3.63817
3.63817
3.63817
3.63816
3.63816
3.63816
3.63816
3.63816
3.63816
3.63815
3.63814
3.63814
3.63813
3.63811
3.6381
3.63809
3.63809
3.63808
3.63807
